eventid layer signal axis fiberid x/y z energy intensity time
1346 3 WLS_Slow y 164 105.641 85.1561 76.2195 24 1.5105
1346 3 WLS_Slow y 165 107.651 85.1561 76.2195 24 1.5105
1346 3 WLS_Slow y 166 109.661 85.1561 57.1646 18 1.5105
1346 3 Edge_Detector l 0 0 0 525.437 525.437 1.5105
1353 -1 GUNout g 0 0 0 315.535 0 0.387029725
1353 0 WLS_Slow x 15 -193.849 -154.844 22.2307 7 2.27733
1353 0 WLS_Slow x 16 -191.839 -154.844 60.3404 19 2.27733
1353 0 WLS_Slow x 17 -189.829 -154.844 25.4065 8 2.27733
1353 0 WLS_Slow x 18 -187.819 -154.844 38.1098 12 2.27733
1353 0 WLS_Slow x 19 -185.809 -154.844 3.17581 1 2.27733
1353 0 WLS_Slow y 210 198.101 -154.844 12.7033 4 2.27733
1353 0 WLS_Slow y 211 200.111 -154.844 31.7581 10 2.27733
1353 0 WLS_Slow y 212 202.121 -154.844 57.1646 18 2.27733
1353 0 WLS_Slow y 213 204.131 -154.844 34.9339 11 2.27733
1353 0 Edge_Detector l 0 0 0 315.535 315.535 2.27733
1360 -1 GUNout g 0 0 0 2979.38 0 0.387473802
1360 1 Calorimeter l 0 0 0 864.096 864.096 2.56101
1371 -1 GUNout g 0 0 0 679.02 0 0.787490324
1371 1 Calorimeter l 0 0 0 679.02 679.02 3.03531
1372 -1 GUNout g 0 0 0 380.274 0 0.432956111
1372 0 WLS_Slow x 54 -115.459 -154.844 3.17581 1 2.50638
1372 0 WLS_Slow x 55 -113.449 -154.844 3.17581 1 2.50638
1372 0 WLS_Slow x 56 -111.439 -154.844 3.17581 1 2.50638
1372 0 WLS_Slow x 57 -109.429 -154.844 9.52744 3 2.50638
1372 0 WLS_Slow y 176 129.761 -154.844 3.17581 1 2.50638
1372 0 WLS_Slow y 177 131.771 -154.844 6.35163 2 2.50638
1372 0 WLS_Slow y 178 133.781 -154.844 3.17581 1 2.50638
1372 0 Edge_Detector l 0 0 0 35.5715 35.5715 2.50638
1372 3 Calorimeter l 0 0 0 344.702 344.702 2.59558
1379 -1 GUNout g 0 0 0 902.999 0 0.456411783
1379 0 WLS_Slow x 221 220.211 -154.844 60.3404 19 2.4102
1379 0 WLS_Slow x 222 222.221 -154.844 123.857 39 2.4102
1379 0 WLS_Slow y 59 -105.409 -154.844 34.9339 11 2.4102
1379 0 WLS_Slow y 60 -103.399 -154.844 79.3953 25 2.4102
1379 0 WLS_Slow y 61 -101.389 -154.844 117.505 37 2.4102
1379 0 WLS_Slow y 62 -99.379 -154.844 73.0437 23 2.4102
1379 0 WLS_Slow y 63 -97.369 -154.844 15.8791 5 2.4102
1379 0 Edge_Detector l 0 0 0 634.001 634.001 2.4102
1379 1 WLS_Slow x 151 79.511 -74.8439 6.35163 2 3.32621
1379 1 WLS_Slow y 172 121.721 -74.8439 3.17581 1 3.32621
1379 1 Edge_Detector l 0 0 0 1.63409 1.63409 2.15363
1385 -1 GUNout g 0 0 0 741.465 0 0.363613198
1385 1 Calorimeter l 0 0 0 386.01 386.01 2.51996
1386 -1 GUNout g 0 0 0 315.354 0 0.631057036
1386 3 WLS_Slow x 140 57.401 85.1561 69.8679 22 1.96814
1386 3 WLS_Slow x 141 59.411 85.1561 79.3953 25 1.96814
1386 3 WLS_Slow y 73 -77.269 85.1561 28.5823 9 1.96814
1386 3 WLS_Slow y 74 -75.259 85.1561 38.1098 12 1.96814
1386 3 WLS_Slow y 75 -73.249 85.1561 41.2856 13 1.96814
1386 3 WLS_Slow y 76 -71.239 85.1561 34.9339 11 1.96814
1386 3 WLS_Slow y 77 -69.229 85.1561 22.2307 7 1.96814
1386 3 WLS_Slow y 78 -67.219 85.1561 3.17581 1 1.96814
1386 3 Edge_Detector l 0 0 0 315.354 315.354 1.96814
1401 -1 GUNout g 0 0 0 425.358 0 0.324704770
1401 2 WLS_Slow x 75 -73.249 5.15608 41.2856 13 1.9479
1401 2 WLS_Slow x 76 -71.239 5.15608 41.2856 13 1.9479
1401 2 WLS_Slow x 77 -69.229 5.15608 69.8679 22 1.9479
1401 2 WLS_Slow x 78 -67.219 5.15608 34.9339 11 1.9479
1401 2 WLS_Slow x 79 -65.209 5.15608 15.8791 5 1.9479
1401 2 WLS_Slow y 113 3.13101 5.15608 3.17581 1 1.9479
1401 2 WLS_Slow y 114 5.14101 5.15608 22.2307 7 1.9479
1401 2 WLS_Slow y 115 7.15101 5.15608 104.802 33 1.9479
1401 2 WLS_Slow y 116 9.16101 5.15608 120.681 38 1.9479
1401 2 Edge_Detector l 0 0 0 425.358 425.358 1.9479
1402 -1 GUNout g 0 0 0 1699.62 0 0.619377041
1402 1 WLS_Fast x 153 83.531 -71.3339 35 7 2.50357
1402 1 WLS_Slow x 157 91.571 -74.8439 101.626 32 2.46259
1402 1 WLS_Slow x 158 93.581 -74.8439 215.955 68 2.46191
1402 1 WLS_Slow x 159 95.591 -74.8439 215.955 68 2.46191
1402 1 WLS_Slow x 160 97.601 -74.8439 92.0986 29 2.46259
1402 1 WLS_Slow y 63 -97.369 -74.8439 168.318 53 2.46191
1402 1 WLS_Slow y 64 -95.359 -74.8439 257.241 81 2.46191
1402 1 WLS_Slow y 65 -93.349 -74.8439 155.615 49 2.46191
1402 1 WLS_Slow y 66 -91.339 -74.8439 6.35163 2 2.46191
1402 1 Edge_Detector l 0 0 0 1190.87 1190.87 2.46191
1402 2 WLS_Slow x 143 63.431 5.15608 9.52744 3 2.9067
1402 2 WLS_Slow x 144 65.441 5.15608 22.2307 7 2.9067
1402 2 WLS_Slow x 145 67.451 5.15608 31.7581 10 2.9067
1402 2 WLS_Slow x 146 69.461 5.15608 38.1098 12 2.9067
1402 2 WLS_Slow x 147 71.471 5.15608 22.2307 7 2.9067
1402 2 WLS_Slow x 148 73.481 5.15608 15.8791 5 2.9067
1402 2 WLS_Slow x 203 184.031 5.15608 12.7033 4 2.95366
1402 2 WLS_Slow x 204 186.041 5.15608 47.6372 15 2.95366
1402 2 WLS_Slow x 205 188.051 5.15608 6.35163 2 2.95366
1402 2 WLS_Slow y 21 -181.789 5.15608 6.35163 2 2.95366
1402 2 WLS_Slow y 22 -179.779 5.15608 9.52744 3 2.95366
1402 2 WLS_Slow y 23 -177.769 5.15608 28.5823 9 2.95366
1402 2 WLS_Slow y 24 -175.759 5.15608 22.2307 7 2.95366
1402 2 WLS_Slow y 25 -173.749 5.15608 15.8791 5 2.95366
1402 2 WLS_Slow y 26 -171.739 5.15608 6.35163 2 2.95366
1402 2 WLS_Slow y 112 1.12101 5.15608 69.8679 22 2.9067
1402 2 WLS_Slow y 113 3.13101 5.15608 73.0437 23 2.9067
1402 2 Edge_Detector l 0 0 0 435.84 435.84 2.20385
1407 -1 GUNout g 0 0 0 1335.08 0 0.511851898
1407 3 TKR y 155 -107.999 93.1851 5 1 1.96999
1407 3 WLS_Fast x 181 139.811 88.6661 585 117 1.98307
1409 -1 GUNout g 0 0 0 975.758 0 0.551183501
1409 1 WLS_Slow x 110 -2.89899 -74.8439 44.4614 14 2.33847
1409 1 WLS_Slow x 111 -0.888994 -74.8439 308.054 97 2.33847
1409 1 WLS_Slow x 112 1.12101 -74.8439 190.549 60 2.33847
1409 1 WLS_Slow y 19 -185.809 -74.8439 3.17581 1 2.33847
1409 1 WLS_Slow y 20 -183.799 -74.8439 98.4502 31 2.33847
1409 1 WLS_Slow y 21 -181.789 -74.8439 114.329 36 2.33847
1409 1 WLS_Slow y 22 -179.779 -74.8439 82.5711 26 2.33847
1409 1 WLS_Slow y 23 -177.769 -74.8439 117.505 37 2.33847
1409 1 WLS_Slow y 24 -175.759 -74.8439 47.6372 15 2.33847
1409 1 Edge_Detector l 0 0 0 975.757 975.757 2.33847
1419 -1 GUNout g 0 0 0 350.089 0 0.455508536
1419 1 WLS_Slow x 111 -0.888994 -74.8439 6.35163 2 2.36344
1419 1 WLS_Slow x 112 1.12101 -74.8439 38.1098 12 2.35869
1419 1 WLS_Slow x 113 3.13101 -74.8439 47.6372 15 2.35869
1419 1 WLS_Slow x 114 5.14101 -74.8439 28.5823 9 2.35869
1419 1 WLS_Slow x 115 7.15101 -74.8439 31.7581 10 2.36344
1419 1 WLS_Slow x 116 9.16101 -74.8439 3.17581 1 2.36344
1419 1 WLS_Slow y 119 15.191 -74.8439 19.0549 6 2.35869
1419 1 WLS_Slow y 120 17.201 -74.8439 117.505 37 2.35869
1419 1 WLS_Slow y 121 19.211 -74.8439 47.6372 15 2.35869
1419 1 Edge_Detector l 0 0 0 350.089 350.089 2.35869
1420 -1 GUNout g 0 0 0 831.6 0 0.442866902
1420 2 WLS_Slow x 56 -111.439 5.15608 19.0549 6 1.9135
1420 2 WLS_Slow x 57 -109.429 5.15608 53.9888 17 1.9135
1420 2 WLS_Slow x 58 -107.419 5.15608 69.8679 22 1.9135
1420 2 WLS_Slow x 59 -105.409 5.15608 85.7469 27 1.9135
1420 2 WLS_Slow x 60 -103.399 5.15608 63.5163 20 1.9135
1420 2 WLS_Slow x 61 -101.389 5.15608 47.6372 15 1.9135
1420 2 WLS_Slow x 62 -99.379 5.15608 3.17581 1 1.9135
1420 2 WLS_Slow y 207 192.071 5.15608 38.1098 12 1.9135
1420 2 WLS_Slow y 208 194.081 5.15608 260.417 82 1.9135
1420 2 Edge_Detector l 0 0 0 613.135 613.135 1.9135
1430 -1 GUNout g 0 0 0 621.701 0 0.585812774
1430 1 WLS_Slow x 170 117.701 -74.8439 60.3404 19 2.84708
1430 1 WLS_Slow x 171 119.711 -74.8439 34.9339 11 2.84708
1430 1 WLS_Slow y 160 97.601 -74.8439 9.52744 3 2.84708
1430 1 WLS_Slow y 161 99.611 -74.8439 34.9339 11 2.84708
1430 1 WLS_Slow y 162 101.621 -74.8439 22.2307 7 2.84708
1430 1 WLS_Slow y 163 103.631 -74.8439 25.4065 8 2.84708
1430 1 WLS_Slow y 164 105.641 -74.8439 12.7033 4 2.84708
1430 1 Edge_Detector l 0 0 0 265.116 265.116 2.84708
1430 2 WLS_Slow x 131 39.311 5.15608 73.0437 23 2.4684
1430 2 WLS_Slow y 153 83.531 5.15608 28.5823 9 2.4684
1430 2 WLS_Slow y 154 85.541 5.15608 12.7033 4 2.4684
1430 2 WLS_Slow y 155 87.551 5.15608 22.2307 7 2.4684
1430 2 WLS_Slow y 156 89.561 5.15608 9.52744 3 2.4684
1430 2 WLS_Slow y 157 91.571 5.15608 12.7033 4 2.4684
1430 2 WLS_Slow y 158 93.581 5.15608 3.17581 1 2.4684
1430 2 Edge_Detector l 0 0 0 120.087 120.087 2.4684
1430 3 WLS_Slow x 132 41.321 85.1561 12.7033 4 1.94905
1430 3 WLS_Slow x 133 43.331 85.1561 25.4065 8 1.94905
1430 3 WLS_Slow x 134 45.341 85.1561 22.2307 7 1.94905
1430 3 WLS_Slow x 135 47.351 85.1561 22.2307 7 1.94905
1430 3 WLS_Slow x 136 49.361 85.1561 6.35163 2 1.94905
1430 3 WLS_Slow y 87 -49.129 85.1561 47.6372 15 1.94905
1430 3 WLS_Slow y 88 -47.119 85.1561 79.3953 25 1.94905
1430 3 Edge_Detector l 0 0 0 236.498 236.498 1.94905
1433 -1 GUNout g 0 0 0 860.607 0 0.818629962
1433 3 WLS_Fast x 161 99.611 88.6661 475 95 2.14277
1433 3 WLS_Slow x 144 65.441 85.1561 3.17581 1 2.24693
1433 3 WLS_Slow x 145 67.451 85.1561 22.2307 7 2.24693
1433 3 WLS_Slow x 146 69.461 85.1561 38.1098 12 2.24693
1433 3 WLS_Slow x 147 71.471 85.1561 28.5823 9 2.24693
1433 3 WLS_Slow x 148 73.481 85.1561 15.8791 5 2.24693
1433 3 WLS_Slow x 149 75.491 85.1561 15.8791 5 2.24693
1433 3 WLS_Slow x 150 77.501 85.1561 15.8791 5 2.24693
1433 3 WLS_Slow x 151 79.511 85.1561 9.52744 3 2.24693
1433 3 WLS_Slow y 106 -10.939 85.1561 41.2856 13 2.25593
1433 3 WLS_Slow y 107 -8.92899 85.1561 149.263 47 2.24693
1433 3 Edge_Detector l 0 0 0 371.268 371.268 2.24693
1438 -1 GUNout g 0 0 0 1393.78 0 0.258348047
1438 1 Calorimeter l 0 0 0 95.8793 95.8793 2.62181
1441 -1 GUNout g 0 0 0 463.324 0 0.277812029
1441 1 WLS_Slow x 211 200.111 -74.8439 25.4065 8 1.93163
1441 1 WLS_Slow x 212 202.121 -74.8439 44.4614 14 1.93163
1441 1 WLS_Slow x 213 204.131 -74.8439 63.5163 20 1.93163
1441 1 WLS_Slow x 214 206.141 -74.8439 98.4502 31 1.91799
1441 1 WLS_Slow x 215 208.151 -74.8439 15.8791 5 1.93163
1441 1 WLS_Slow y 192 161.921 -74.8439 3.17581 1 1.91799
1441 1 WLS_Slow y 193 163.931 -74.8439 41.2856 13 1.91799
1441 1 WLS_Slow y 194 165.941 -74.8439 98.4502 31 1.91799
1441 1 WLS_Slow y 195 167.951 -74.8439 66.6921 21 1.91799
1441 1 WLS_Slow y 196 169.961 -74.8439 9.52744 3 1.91799
1441 1 WLS_Slow y 197 171.971 -74.8439 9.52744 3 1.91799
1441 1 WLS_Slow y 198 173.981 -74.8439 6.35163 2 1.91799
1441 1 Edge_Detector l 0 0 0 463.324 463.324 1.91799
1444 -1 GUNout g 0 0 0 811.727 0 0.795940446
1444 2 WLS_Slow x 8 -207.919 5.15608 111.153 35 2.46777
1444 2 WLS_Slow x 9 -205.909 5.15608 139.736 44 2.46777
1444 2 WLS_Slow y 145 67.451 5.15608 9.52744 3 2.46777
1444 2 WLS_Slow y 146 69.461 5.15608 53.9888 17 2.46777
1444 2 WLS_Slow y 147 71.471 5.15608 47.6372 15 2.46777
1444 2 WLS_Slow y 148 73.481 5.15608 47.6372 15 2.46777
1444 2 WLS_Slow y 149 75.491 5.15608 50.813 16 2.46777
1444 2 WLS_Slow y 150 77.501 5.15608 38.1098 12 2.46777
1444 2 WLS_Slow y 151 79.511 5.15608 9.52744 3 2.46777
1444 2 Edge_Detector l 0 0 0 521.282 521.282 2.46777
1444 3 WLS_Slow x 47 -129.529 85.1561 15.8791 5 2.08049
1444 3 WLS_Slow x 48 -127.519 85.1561 25.4065 8 2.08049
1444 3 WLS_Slow x 49 -125.509 85.1561 25.4065 8 2.08049
1444 3 WLS_Slow x 50 -123.499 85.1561 38.1098 12 2.08049
1444 3 WLS_Slow x 51 -121.489 85.1561 9.52744 3 2.08049
1444 3 WLS_Slow y 162 101.621 85.1561 9.52744 3 2.08049
1444 3 WLS_Slow y 163 103.631 85.1561 95.2744 30 2.08049
1444 3 WLS_Slow y 164 105.641 85.1561 19.0549 6 2.08049
1444 3 Edge_Detector l 0 0 0 290.446 290.446 2.08049
1448 -1 GUNout g 0 0 0 1248.5 0 0.731319293
1448 2 Calorimeter l 0 0 0 183.567 183.567 2.95356
1452 -1 GUNout g 0 0 0 354.113 0 0.776891672
1452 3 WLS_Slow x 76 -71.239 85.1561 6.35163 2 2.07599
1452 3 WLS_Slow x 77 -69.229 85.1561 3.17581 1 2.07599
1452 3 WLS_Slow x 78 -67.219 85.1561 9.52744 3 2.07599
1452 3 WLS_Slow x 79 -65.209 85.1561 15.8791 5 2.07599
1452 3 WLS_Slow x 80 -63.199 85.1561 3.17581 1 2.07599
1452 3 WLS_Slow x 81 -61.189 85.1561 6.35163 2 2.07599
1452 3 WLS_Slow y 44 -135.559 85.1561 53.9888 17 2.07599
1452 3 Edge_Detector l 0 0 0 105.917 105.917 2.07599
1455 -1 GUNout g 0 0 0 1732.29 0 0.699599628
1455 1 Calorimeter l 0 0 0 1228.03 1228.03 3.01348
1467 -1 GUNout g 0 0 0 374.85 0 0.330891789
1467 3 WLS_Slow x 210 198.101 85.1561 41.2856 13 1.4804
1467 3 WLS_Slow x 211 200.111 85.1561 82.5711 26 1.4804
1467 3 WLS_Slow x 212 202.121 85.1561 85.7469 27 1.4804
1467 3 WLS_Slow x 213 204.131 85.1561 6.35163 2 1.4804
1467 3 WLS_Slow y 38 -147.619 85.1561 6.35163 2 1.4804
1467 3 WLS_Slow y 39 -145.609 85.1561 50.813 16 1.4804
1467 3 WLS_Slow y 40 -143.599 85.1561 50.813 16 1.4804
1467 3 WLS_Slow y 41 -141.589 85.1561 31.7581 10 1.4804
1467 3 WLS_Slow y 42 -139.579 85.1561 3.17581 1 1.4804
1467 3 Edge_Detector l 0 0 0 374.85 374.85 1.4804
1476 -1 GUNout g 0 0 0 739.928 0 0.083747386
1476 0 WLS_Slow x 177 131.771 -154.844 38.1098 12 2.07248
1476 0 WLS_Slow x 178 133.781 -154.844 41.2856 13 2.07248
1476 0 WLS_Slow x 179 135.791 -154.844 79.3953 25 2.05569
1476 0 WLS_Slow x 180 137.801 -154.844 130.208 41 2.05569
1476 0 WLS_Slow x 181 139.811 -154.844 63.5163 20 2.05569
1476 0 WLS_Slow y 14 -195.859 -154.844 34.9339 11 2.05569
1476 0 WLS_Slow y 15 -193.849 -154.844 57.1646 18 2.05569
1476 0 WLS_Slow y 16 -191.839 -154.844 92.0986 29 2.05569
1476 0 WLS_Slow y 17 -189.829 -154.844 50.813 16 2.05569
1476 0 WLS_Slow y 18 -187.819 -154.844 38.1098 12 2.05569
1476 0 WLS_Slow y 19 -185.809 -154.844 15.8791 5 2.05569
1476 0 Edge_Detector l 0 0 0 739.927 739.927 2.05569
1478 -1 GUNout g 0 0 0 848.274 0 0.490445933
1478 0 Calorimeter l 0 0 0 187.567 187.567 2.83941
1478 1 Calorimeter l 0 0 0 186.367 186.367 2.75263
1482 -1 GUNout g 0 0 0 1156.86 0 0.654687960
1482 0 WLS_Slow x 214 206.141 -154.844 19.0549 6 2.6705
1482 0 WLS_Slow x 215 208.151 -154.844 19.0549 6 2.6705
1482 0 WLS_Slow x 216 210.161 -154.844 3.17581 1 2.6705
1482 0 WLS_Slow x 217 212.171 -154.844 12.7033 4 2.6705
1482 0 WLS_Slow x 218 214.181 -154.844 9.52744 3 2.6705
1482 0 WLS_Slow x 219 216.191 -154.844 15.8791 5 2.6705
1482 0 WLS_Slow y 91 -41.089 -154.844 98.4502 31 2.6705
1482 0 Edge_Detector l 0 0 0 164.173 164.173 2.6705
1482 2 Calorimeter l 0 0 0 258.887 258.887 2.80834
1483 -1 GUNout g 0 0 0 1194.14 0 0.817122009
1483 1 Calorimeter l 0 0 0 408.98 408.98 3.02052
1491 -1 GUNout g 0 0 0 835.946 0 0.025216122
1491 0 WLS_Slow x 101 -20.989 -154.844 6.35163 2 1.9753
1491 0 WLS_Slow x 102 -18.979 -154.844 165.142 52 1.97467
1491 0 WLS_Slow x 103 -16.969 -154.844 114.329 36 1.97467
1491 0 WLS_Slow y 201 180.011 -154.844 6.35163 2 1.97467
1491 0 WLS_Slow y 202 182.021 -154.844 66.6921 21 1.97467
1491 0 WLS_Slow y 203 184.031 -154.844 76.2195 24 1.97467
1491 0 WLS_Slow y 204 186.041 -154.844 88.9228 28 1.97467
1491 0 WLS_Slow y 205 188.051 -154.844 88.9228 28 1.97467
1491 0 WLS_Slow y 206 190.061 -154.844 22.2307 7 1.97467
1491 0 Edge_Detector l 0 0 0 713.407 713.407 1.97467
1493 -1 GUNout g 0 0 0 1436.07 0 0.761773091
1493 1 WLS_Slow x 44 -135.559 -74.8439 28.5823 9 3.05923
1493 1 WLS_Slow x 45 -133.549 -74.8439 57.1646 18 3.05923
1493 1 WLS_Slow x 46 -131.539 -74.8439 73.0437 23 3.05923
1493 1 WLS_Slow x 47 -129.529 -74.8439 104.802 33 3.05923
1493 1 WLS_Slow x 48 -127.519 -74.8439 47.6372 15 3.05923
1493 1 WLS_Slow x 49 -125.509 -74.8439 15.8791 5 3.05923
1493 1 WLS_Slow y 173 123.731 -74.8439 9.52744 3 3.05923
1493 1 WLS_Slow y 174 125.741 -74.8439 263.592 83 3.05923
1493 1 WLS_Slow y 175 127.751 -74.8439 3.17581 1 3.05923
1493 1 Edge_Detector l 0 0 0 535.319 535.319 3.05923
1493 2 WLS_Fast x 143 63.431 8.66609 810 162 2.34383
1493 2 WLS_Slow x 143 63.431 5.15608 69.8679 22 2.34955
1493 2 WLS_Slow y 154 85.541 5.15608 3.17581 1 2.34955
1493 2 WLS_Slow y 155 87.551 5.15608 6.35163 2 2.34955
1493 2 WLS_Slow y 156 89.561 5.15608 9.52744 3 2.34955
1493 2 WLS_Slow y 157 91.571 5.15608 19.0549 6 2.34955
1493 2 WLS_Slow y 158 93.581 5.15608 12.7033 4 2.34955
1493 2 WLS_Slow y 159 95.591 5.15608 6.35163 2 2.34955
1493 2 WLS_Slow y 160 97.601 5.15608 3.17581 1 2.34955
1493 2 Edge_Detector l 0 0 0 119.476 119.476 2.34955
1497 -1 GUNout g 0 0 0 685.076 0 0.608248162
1497 3 WLS_Slow x 178 133.781 85.1561 3.17581 1 1.91477
1497 3 WLS_Slow x 179 135.791 85.1561 15.8791 5 1.91477
1497 3 WLS_Slow x 180 137.801 85.1561 9.52744 3 1.91477
1497 3 WLS_Slow x 181 139.811 85.1561 15.8791 5 1.91477
1497 3 WLS_Slow x 183 143.831 85.1561 9.52744 3 1.91477
1497 3 WLS_Slow y 91 -41.089 85.1561 15.8791 5 1.91477
1497 3 WLS_Slow y 92 -39.079 85.1561 12.7033 4 1.91477
1497 3 Edge_Detector l 0 0 0 66.2691 66.2691 1.91477
1499 -1 GUNout g 0 0 0 736.389 0 0.647129363
1499 1 Calorimeter l 0 0 0 736.388 736.388 2.82847
1501 -1 GUNout g 0 0 0 407.301 0 0.162342414
1501 0 Calorimeter l 0 0 0 6.61922 6.61922 2.52536
1505 -1 GUNout g 0 0 0 644.36 0 0.603037972
1505 2 WLS_Fast y 104 -14.959 1.64609 10 2 2.22684
1505 2 WLS_Slow x 65 -93.349 5.15608 12.7033 4 2.21905
1505 2 WLS_Slow x 66 -91.339 5.15608 25.4065 8 2.21905
1505 2 WLS_Slow x 67 -89.329 5.15608 41.2856 13 2.21905
1505 2 WLS_Slow x 68 -87.319 5.15608 22.2307 7 2.21905
1505 2 WLS_Slow x 69 -85.309 5.15608 12.7033 4 2.21905
1505 2 WLS_Slow x 70 -83.299 5.15608 12.7033 4 2.21905
1505 2 WLS_Slow y 103 -16.969 5.15608 117.505 37 2.21905
1505 2 Edge_Detector l 0 0 0 266.337 266.337 2.21905
1508 -1 GUNout g 0 0 0 770.635 0 0.907242109
1508 0 Calorimeter l 0 0 0 770.635 770.635 3.27571
1515 -1 GUNout g 0 0 0 578.838 0 0.280428180
1515 0 WLS_Slow x 141 59.411 -154.844 3.17581 1 2.41065
1515 0 WLS_Slow x 142 61.421 -154.844 15.8791 5 2.41065
1515 0 WLS_Slow x 143 63.431 -154.844 12.7033 4 2.41065
1515 0 WLS_Slow x 144 65.441 -154.844 3.17581 1 2.41065
1515 0 WLS_Slow x 145 67.451 -154.844 15.8791 5 2.41065
1515 0 WLS_Slow x 146 69.461 -154.844 25.4065 8 2.41065
1515 0 WLS_Slow x 147 71.471 -154.844 9.52744 3 2.41065
1515 0 WLS_Slow y 161 99.611 -154.844 73.0437 23 2.41065
1515 0 Edge_Detector l 0 0 0 176.145 176.145 2.41065
1515 2 Calorimeter l 0 0 0 402.694 402.694 2.60967
1516 -1 GUNout g 0 0 0 4232.22 0 0.311706394
1516 2 Calorimeter l 0 0 0 238.284 238.284 2.6043
1517 -1 GUNout g 0 0 0 342.106 0 0.630351945
1517 2 Calorimeter l 0 0 0 342.105 342.105 2.6751
1522 -1 GUNout g 0 0 0 2508.63 0 0.497412768
1522 3 Calorimeter l 0 0 0 499.718 499.718 2.62733
1528 -1 GUNout g 0 0 0 681.857 0 0.030872336
1528 3 WLS_Slow x 13 -197.869 85.1561 269.944 85 1.22497
1528 3 WLS_Slow y 63 -97.369 85.1561 22.2307 7 1.22497
1528 3 WLS_Slow y 64 -95.359 85.1561 38.1098 12 1.22497
1528 3 WLS_Slow y 65 -93.349 85.1561 34.9339 11 1.22497
1528 3 WLS_Slow y 66 -91.339 85.1561 38.1098 12 1.22497
1528 3 WLS_Slow y 67 -89.329 85.1561 50.813 16 1.22497
1528 3 WLS_Slow y 68 -87.319 85.1561 34.9339 11 1.22497
1528 3 Edge_Detector l 0 0 0 493.146 493.146 1.22497
1531 -1 GUNout g 0 0 0 419.052 0 0.409838564
1531 2 Calorimeter l 0 0 0 419.052 419.052 2.54962
1535 -1 GUNout g 0 0 0 700.179 0 0.390683281
1535 1 WLS_Slow x 129 35.291 -74.8439 98.4502 31 2.18542
1535 1 WLS_Slow x 130 37.301 -74.8439 66.6921 21 2.18542
1535 1 WLS_Slow x 131 39.311 -74.8439 22.2307 7 2.18553
1535 1 WLS_Slow x 137 51.371 -74.8439 6.35163 2 2.32428
1535 1 WLS_Slow x 138 53.381 -74.8439 6.35163 2 2.32428
1535 1 WLS_Slow x 139 55.391 -74.8439 3.17581 1 2.32428
1535 1 WLS_Slow y 5 -213.949 -74.8439 3.17581 1 2.32428
1535 1 WLS_Slow y 6 -211.939 -74.8439 3.17581 1 2.32428
1535 1 WLS_Slow y 7 -209.929 -74.8439 6.35163 2 2.32428
1535 1 WLS_Slow y 8 -207.919 -74.8439 6.35163 2 2.32428
1535 1 WLS_Slow y 24 -175.759 -74.8439 22.2307 7 2.18542
1535 1 WLS_Slow y 25 -173.749 -74.8439 47.6372 15 2.18542
1535 1 WLS_Slow y 26 -171.739 -74.8439 85.7469 27 2.18542
1535 1 WLS_Slow y 27 -169.729 -74.8439 63.5163 20 2.18542
1535 1 WLS_Slow y 28 -167.719 -74.8439 22.2307 7 2.18542
1535 1 Edge_Detector l 0 0 0 447.682 447.682 2.18542
1540 -1 GUNout g 0 0 0 370.496 0 0.206235338
1540 1 WLS_Slow x 96 -31.039 -74.8439 47.6372 15 2.08022
1540 1 WLS_Slow x 97 -29.029 -74.8439 44.4614 14 2.08022
1540 1 WLS_Slow x 98 -27.019 -74.8439 66.6921 21 2.08022
1540 1 WLS_Slow x 99 -25.009 -74.8439 34.9339 11 2.08022
1540 1 WLS_Slow x 100 -22.999 -74.8439 3.17581 1 2.08022
1540 1 WLS_Slow y 63 -97.369 -74.8439 53.9888 17 2.08022
1540 1 WLS_Slow y 64 -95.359 -74.8439 85.7469 27 2.08022
1540 1 WLS_Slow y 65 -93.349 -74.8439 31.7581 10 2.08022
1540 1 Edge_Detector l 0 0 0 370.496 370.496 2.08022
1544 -1 GUNout g 0 0 0 4190.15 0 0.605001366
1544 0 WLS_Slow x 190 157.901 -154.844 28.5823 9 3.7985
1544 0 WLS_Slow y 151 79.511 -154.844 12.7033 4 3.7985
1544 0 WLS_Slow y 152 81.521 -154.844 19.0549 6 3.7985
1544 0 WLS_Slow y 153 83.531 -154.844 3.17581 1 3.7985
1544 0 WLS_Slow y 154 85.541 -154.844 22.2307 7 3.7985
1544 0 WLS_Slow y 155 87.551 -154.844 12.7033 4 3.7985
1544 0 WLS_Slow y 156 89.561 -154.844 9.52744 3 3.7985
1544 0 Edge_Detector l 0 0 0 118.444 118.444 2.77811
1544 1 Calorimeter l 0 0 0 1114.05 1114.05 3.01258
1544 2 Calorimeter l 0 0 0 2054.11 2054.11 2.91464
1544 3 Calorimeter l 0 0 0 36.7165 36.7165 2.85153
1545 -1 GUNout g 0 0 0 2352.29 0 0.459998959
1545 3 WLS_Slow x 208 194.081 85.1561 593.877 187 1.57704
1545 3 WLS_Slow x 209 196.091 85.1561 200.076 63 1.57596
1545 3 WLS_Slow y 194 165.941 85.1561 22.2307 7 1.57596
1545 3 WLS_Slow y 195 167.951 85.1561 146.087 46 1.57596
1545 3 WLS_Slow y 196 169.961 85.1561 146.087 46 1.57596
1545 3 WLS_Slow y 197 171.971 85.1561 149.263 47 1.57596
1545 3 WLS_Slow y 198 173.981 85.1561 158.791 50 1.57596
